conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2.00334E+18,Tue Dec 23 18:41:09 +0000 2025,0,@edamamine_ @Mdy_Asmara1701 Dana mbg itu at cost (sesuai biaya) klo sekolah nolak dapur spg ya ga masak makanan jadi ga ada dana yg bisa cair..,2.00354E+18,,edamamine_,in,,0,1,0,https://x.com/undefined/status/2003536373064826896,940427628,
2.0034E+18,Tue Dec 23 18:40:09 +0000 2025,3,@viruus133 @ardisatriawan Ya emg bodoh. Gada hubungannya sm MBG. Program politik mkanan penguasa kek gt mau brharap apa sih? awowkw miris,2.00354E+18,,viruus133,in,,0,1,0,https://x.com/undefined/status/2003536121704382782,1.561E+18,
2.00354E+18,Tue Dec 23 18:37:54 +0000 2025,0,Pasti MBG solusinya,2.00354E+18,,,in,,0,0,0,https://x.com/undefined/status/2003535554965897517,1.79323E+18,
2.00349E+18,Tue Dec 23 18:36:58 +0000 2025,0,@ultrasfeng Eh adek gue jg disuruh bawa MBG buat seminggu kedepan aneh gak si,2.00354E+18,,ultrasfeng,in,,0,1,0,https://x.com/undefined/status/2003535316528099341,1.96707E+18,
2.00351E+18,Tue Dec 23 18:34:43 +0000 2025,0,@aulia_amin Banyak juga kok siswa dan ortu yg terbantu dgn MBG ini fokus kawal saja Kerja Nyata BGN agar semakin bagus mengelola MBG ini menjadi semakin baik kedepannya BGN juga sdh rutin evaluasi sop MBG dr masukan masyarakat yg peduli MBG #LanjutkanMBG,2.00353E+18,,aulia_amin,in,,0,0,0,https://x.com/undefined/status/2003534751387517330,1.84263E+18,
2.00343E+18,Tue Dec 23 18:32:26 +0000 2025,0,@msaid_didu Banyak ortu dan siswa yg terbantu dgn MBG pak didu kita fokus aja kawal Kerja Nyata BGN agar bisa mengelola MBG menjadi semakin baik kedepannya dan BGN juga sdh rutin evaluasi sop MBG agar baik tatakelolanya #LanjutkanMBG,2.00353E+18,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/2003534178961489935,1.84263E+18,
2.00353E+18,Tue Dec 23 18:32:15 +0000 2025,0,Prog mbg memang bukan buat anak2... tapi buat si hijau si coklat dan partay2,2.00353E+18,,,in,,0,0,0,https://x.com/undefined/status/2003534129753915562,1.97197E+18,
2.0035E+18,Tue Dec 23 18:30:38 +0000 2025,0,@hendraubol62 MBG bukan bansos dan tidak semua ortu amanah bjsa2 duit dipakai yg lain udah bener langsung dikasih ke siswa kita kawal aja kasih kritikan dan masukan agar BGN Kerja Nyata mengelola MBG ini menjadi semakin baik kedepannya #LanjutkanMBG,2.00353E+18,,hendraubol62,in,,0,0,0,https://x.com/undefined/status/2003533723489435836,1.84263E+18,
2.00304E+18,Tue Dec 23 18:29:30 +0000 2025,0,@Best_Arek @Elektroo12_ maap MBG itu bukan turun dari langit tapi dibeli dari uang pajak yg kurang bersyukur dan tamak itu pemerintah.,2.00353E+18,,Best_Arek,in,,0,0,0,https://x.com/undefined/status/2003533441632182375,32834665,
2.00347E+18,Tue Dec 23 18:28:25 +0000 2025,0,@KatolikG Itu hadiahnya ada MBG enggak?,2.00353E+18,,KatolikG,in,,0,0,0,https://x.com/undefined/status/2003533167727358289,1.60573E+18,
2.00335E+18,Tue Dec 23 18:28:07 +0000 2025,0,@indepenSumatera Jangan lah tar anaknya anggota dpr yang jadi vendor mbg mau usaha apa. Kasian,2.00353E+18,,indepenSumatera,in,,0,0,0,https://x.com/undefined/status/2003533093173624843,1.67614E+18,
2.00353E+18,Tue Dec 23 18:27:51 +0000 2025,0,@prabowo #MBG pas liburan sekolah nilainya Rp 1.2 triliun sehari. Rp 12 triliun selama 10 hari Knapa ga buat bantu warga korban #Bencana #Sumatera yang masih darurat? https://t.co/oMClc0Viab,2.00353E+18,https://pbs.twimg.com/ext_tw_video_thumb/2003419642916716544/pu/img/Ij0pMk22-Al2FHXz.jpg,prabowo,in,,0,1,0,https://x.com/undefined/status/2003533024416412094,1.62389E+18,
2.00353E+18,Tue Dec 23 18:25:17 +0000 2025,0,bubarkan MBG Ndut @prabowo .. dah ga ngotak .. makanya pas kampanye ga usah banyak omon omon .. ,2.00353E+18,,,in,,0,0,0,https://x.com/undefined/status/2003532379789623579,1.48733E+18,
2.00353E+18,Tue Dec 23 18:23:57 +0000 2025,0,Terlalu ngide MBG tetap ada pas libur skolah- _-,2.00353E+18,,,in,,0,0,0,https://x.com/undefined/status/2003532044295692595,8.00171E+17,
2.0033E+18,Tue Dec 23 18:23:46 +0000 2025,3,@Gendoet3G @dp_koesmirah Padahal para siswa banyak yang meminta agar MBG nya dialihkan jadi bantuan untuk Sumatera aja,2.00353E+18,,Gendoet3G,in,,0,1,0,https://x.com/undefined/status/2003531996480643140,77654478,
2.00301E+18,Tue Dec 23 18:23:16 +0000 2025,1,@merapi_uncover MBG po snack tahlilan,2.00353E+18,,merapi_uncover,in,,0,1,1,https://x.com/undefined/status/2003531872488628298,1543994942,
2.00353E+18,Tue Dec 23 18:21:59 +0000 2025,0,And the govt masih aja bela²in program ga jelas ini dan tetep bakal adain mbg pas hari libur. Mana mbg sekolah gue dikasihnya keringan bergizi apanya coba,2.00353E+18,,velkasss,in,,0,0,0,https://x.com/undefined/status/2003531549501980971,1.47833E+18,
2.00335E+18,Tue Dec 23 18:20:54 +0000 2025,0,@kania_1603 @indepenSumatera Tapi kenyataan nya kak itu pemangku MBG nya ga berubah² baik orangnya maupun programnya liat aja akhir² ini mulai dari ketuanya boongin presiden sampe libur jalan terus pun mungkin puasa nanti keknya ttp jln mungkin. Akan lebih baik keknya masi jauh.....,2.00353E+18,,kania_1603,in,,0,0,0,https://x.com/undefined/status/2003531277199454612,1.88654E+18,
2.00353E+18,Tue Dec 23 18:20:32 +0000 2025,0,Gue inget banget beberapa bulan yang lalu kata stella christie mbg meningkatkan nilai akademik and suddenly i thought abt tka yang probably bisa jadi output dari mbg ini dan ngebuktiin ucapan si stella. Turns out mbg ga ngaruh apa² ke akademik,2.00353E+18,,,in,,0,1,0,https://x.com/undefined/status/2003531184228479380,1.47833E+18,
2.00335E+18,Tue Dec 23 18:19:22 +0000 2025,0,@indepenSumatera Nope alihkan dananya utk yg lain sprt pembangunan sekolah 3T &amp; yg kurang layak gaji para guru yg jauh dr kata sejahtera pembangunan infrastruktur yg rusak buka lapangan pekerjaan baru &amp; lainnya yg urgensinya lebih terlihat daripada mbg,2.00353E+18,,indepenSumatera,in,,0,0,0,https://x.com/undefined/status/2003530891503763614,327265769,
2.00338E+18,Tue Dec 23 18:18:57 +0000 2025,0,@tvOneNews Masih banyak sisi positip tentang MBG.,2.00353E+18,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/2003530783714345172,1.86358E+18,
2.0034E+18,Tue Dec 23 18:18:34 +0000 2025,0,@abu_waras Jangan2 ikut bisnis MBG ..??,2.00353E+18,,abu_waras,in,,0,0,0,https://x.com/undefined/status/2003530688826605718,3655728973,
2.00353E+18,Tue Dec 23 18:17:49 +0000 2025,0,sy kog overthinking lihat angka2 disini.. jgn2 sekedar dalih untuk merampok uang negara lewat MBG mendatang.. ,2.00353E+18,,,in,,0,0,0,https://x.com/undefined/status/2003530499332190675,79403867,
2.00352E+18,Tue Dec 23 18:16:56 +0000 2025,0,@RohtaAnjulian Kak dapur MBG didaerah bencana juga sdh berubah menjadi dapur umum untuk suplay makanan para korban bencana sesuai instruksi BGN dan pemerintah ini bukti Kerja Nyata BGN peduli dgn para korban bencana #LanjutkanMBG,2.00353E+18,,RohtaAnjulian,in,,0,0,0,https://x.com/undefined/status/2003530277914837353,1.84263E+18,
2.00343E+18,Tue Dec 23 18:15:32 +0000 2025,1,@Homo_sapiens21 jd yg mbg liburan itu ky gini utk seminggu?!! ,2.00353E+18,,Homo_sapiens21,in,,0,0,0,https://x.com/undefined/status/2003529925521998184,2849853001,
2.00353E+18,Tue Dec 23 18:14:29 +0000 2025,0,Anggaran bencana Sumatera 500 miliar. Anggaran MBG 1 2 triliun per hari. Sehat? (RG) #IndonesiaNegeriSakit #IndonesiaNegeriSakit https://t.co/qFZryoZSpM,2.00353E+18,https://pbs.twimg.com/media/G833mcuaQAA7t0F.jpg,,in,,0,0,0,https://x.com/undefined/status/2003529659393388702,1.60406E+18,
2.00352E+18,Tue Dec 23 18:13:22 +0000 2025,1,@Yikumint Setuju dan progres terbaru memang BGN mengutamakan dulu daerah 3T sebagai penerima manfaat berkerja sama dengan dinas PU utk pengadaan dapur agar merata di daerah2 3T ini bukti Kerja Nyata BGN mau menerima masukan dr masyarakat agar MBG semakin baik tatakelolanya #LanjutkanMBG,2.00353E+18,,Yikumint,in,,0,0,0,https://x.com/undefined/status/2003529379922764249,1.84263E+18,
2.00335E+18,Tue Dec 23 17:44:43 +0000 2025,0,@indepenSumatera Sebenernya mbg bukan hal yg buruk cuma berhubung sistem tata kelola negara yg buruk ga presidennya ga mentri atau pejabatnya jadinya kacau gini. Ibarat lu punya ferrari tp lu gabisa ngendarain mobil,2.00352E+18,,indepenSumatera,in,,0,1,0,https://x.com/undefined/status/2003522169775779931,1.24193E+18,
2.00334E+18,Tue Dec 23 17:44:39 +0000 2025,0,@emphhhs @rahasiyyaa Dibangun dapur MBG,2.00352E+18,,emphhhs,in,,0,0,0,https://x.com/undefined/status/2003522151115346230,2344508289,
2.00335E+18,Tue Dec 23 17:43:46 +0000 2025,1,@indepenSumatera MBG saya setuju sih tapi coba tiru negara lain misal gedung tiap sekolah untuk makan khusus (mungkin caramakan prasmanan biar adek² budayakan antri) misal menu sesuai yang dianjurkan ahli gizi pengelolaan diawasi ketat baik saat masak bahan² sppg sampai ke sekohnya. Itu,2.00352E+18,,indepenSumatera,in,,0,1,0,https://x.com/undefined/status/2003521930889167145,1.88654E+18,
2.00347E+18,Tue Dec 23 17:43:26 +0000 2025,2,@tempodotco Ingin... Akan... Hanyalah angan-angan. MBG saja sulit.,2.00352E+18,,tempodotco,in,,0,1,0,https://x.com/undefined/status/2003521847741284357,1.64572E+18,
2.00352E+18,Tue Dec 23 17:42:28 +0000 2025,1,Bakal tumpang tindih dngn PIP yg skrg pnerapannya pun msh amburadul (bnyk siswa prioritas tdk dpt ortu2 tdk brtanggungjawab &amp; kurangnya pngetahuan+informasi ttg hal ini pd peserta didik+wali). Saya lbh setuju program MBG ini ttp dilaksanakan tp terkhusus untk yg benar2 butuh.,2.00352E+18,,,in,,0,1,0,https://x.com/undefined/status/2003521601544016089,1.87666E+18,
2.00352E+18,Tue Dec 23 17:41:48 +0000 2025,0,Masih untung ga dikasih MBG wan,2.00352E+18,,,in,,0,0,0,https://x.com/undefined/status/2003521435265069377,1.28414E+18,
2.00352E+18,Tue Dec 23 17:40:52 +0000 2025,0, Lanjut terus walau puasa mantab? Gimana komentar kalian soal MBG? Di satu sisi: MBG tetap jalan Sekolah libur puasa pula Makanan dirapel dibagi kering Di sisi lain: Korban bencana masih antre makan Balita bertahan dengan mi instan Logistik belum https://t.co/UC23jeQscm,2.00352E+18,https://pbs.twimg.com/ext_tw_video_thumb/2003521168444391425/pu/img/S6Ly5QegWxGlYQ2s.jpg,,in,,0,1,0,https://x.com/undefined/status/2003521201302569358,1.79406E+18,
2.00346E+18,Tue Dec 23 17:38:57 +0000 2025,0,@SolaceAlonso Biassa a.. MBG.. ,2.00352E+18,,SolaceAlonso,in,,0,1,0,https://x.com/undefined/status/2003520716944343451,1.99899E+18,
2.00335E+18,Tue Dec 23 17:38:24 +0000 2025,0,@indepenSumatera gausah ada MBG lah tololll progam tertololl yg pake anggaran gak ngotak eksekusinya kek sampahhh gada gizi2 nya (sesuai menu yg ada di kota saya) banyakan anggaran yg di korupsi daripada dipake buat MBG itu sendiri. PROGAM SAMPAHHH,2.00352E+18,,indepenSumatera,in,,0,1,0,https://x.com/undefined/status/2003520581346762780,1.27255E+18,
2.00352E+18,Tue Dec 23 17:38:20 +0000 2025,1, IRONI NEGERI Korban Bencana Kelaparan Pangan Dihambur-hamburkan Di Sumatera: Korban banjir bandang masih berjuang Balita bertahan dengan mi instan berhari-hari Dapur umum &amp; logistik belum merata Di sisi lain negeri: Program Makan Bergizi Gratis (MBG) https://t.co/lDxuI09jDj,2.00352E+18,https://pbs.twimg.com/media/G83vVCAagAgetY2.jpg,,in,,0,1,1,https://x.com/undefined/status/2003520564280066157,1.79406E+18,
2.0035E+18,Tue Dec 23 17:37:58 +0000 2025,0,@yuriestax Tapi sama presiden menurutku bakal di hold selama mungkin karena stake holder daput MBG ini rata2 kalangan donatur,2.00352E+18,,kelixmann,in,,0,1,0,https://x.com/undefined/status/2003520472533860723,1.42538E+18,
2.00338E+18,Tue Dec 23 17:37:02 +0000 2025,1,@tvOneNews Iya mmg TDK menghabiskan anggaran tetapi mencegah para cukong MBG rugi miliaran karena libur sekolah plus masuk bulan ramadhan ....cuan hilang jika MBG di stop,2.00352E+18,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/2003520236918833156,1.79679E+18,
2.00352E+18,Tue Dec 23 17:36:59 +0000 2025,0,Serba salah yang paling bener ya hentikan aja mbg ini.,2.00352E+18,,fradiencelady,in,,0,0,0,https://x.com/undefined/status/2003520222356210149,1.91936E+18,
2.00352E+18,Tue Dec 23 17:36:58 +0000 2025,0,Love hate abt this khawatir uangnya malah dipake untuk ortunya bayar utang atau judi yang mana malah dijadiin lahan hura2 aja kalo ortunya sendiri gak btul. Tapi satu sisi kalo mempertahankan mbg dlm bentuk makan boros korupsi dan banyak kasus entah keracunan dllnya.-,2.00352E+18,,,in,,0,2,0,https://x.com/undefined/status/2003520218581336488,1.91936E+18,
2.00334E+18,Tue Dec 23 17:36:50 +0000 2025,1,@Mdy_Asmara1701 bagian akuntan sppg banyak yang korupsi gak si? masa hari libur pun di itung biaya oprasional mbg ,2.00352E+18,,Mdy_Asmara1701,in,,0,2,0,https://x.com/undefined/status/2003520183516938580,2944195766,
2.00308E+18,Tue Dec 23 17:36:48 +0000 2025,1,@AntoniusCDN Betul kata bapak ini selama liburan sekolah mbg jarus di stop dan angaranya di alih kan ke bantuan bencana. Sementara rakyat menderita gara2 ulah kebijakan pejabat yg tdk bermoral dan tamak.,2.00352E+18,,AntoniusCDN,in,,0,0,0,https://x.com/undefined/status/2003520179150684230,1.84599E+18,
2.00342E+18,Tue Dec 23 17:36:48 +0000 2025,2,@P3gEl Semua ini akibat gara2 ulah si wowo #MBG_program_idiot #MBG_program_goblok #MBGprogramtolol #MBG_proyek_maling #Stop_MBG #BGN_SPPG_isinya_maling #Bubarkan_BGN,2.00352E+18,,P3gEl,in,,0,1,0,https://x.com/undefined/status/2003520176382443532,1.84402E+18,
2.00335E+18,Tue Dec 23 17:36:05 +0000 2025,0,@indepenSumatera Setuju dengan begini dapat dilacak kemana uang nya misal jika MBG per siswa adalah 10 hingga 15 ribu akan tetapi datang dengan jumlah berkurang maka dapat di pastikan ada nya kejanggalan hingga dapat melakukan penyidikan dan penangkapan.,2.00352E+18,,indepenSumatera,in,,0,0,0,https://x.com/undefined/status/2003519997772288013,2687819461,
2.00345E+18,Tue Dec 23 17:36:00 +0000 2025,0,@gr34vy mjb kakk ini mbg buat sehari atau seminggu kak????,2.00352E+18,,gr34vy,in,,0,1,0,https://x.com/undefined/status/2003519975529820485,1.87108E+18,
2.00303E+18,Tue Dec 23 17:33:15 +0000 2025,0,@hicayena Sumatra sdh ditangani pemerintah dan sdh ada angaran masing2 dapur MBG di daerah bencana juga sdh dirubah menjadi dapur umum untuk suplay makanan para korban bencana sesuai instruksi BGN ini bukti Kerja Nyata pemerintah peduli korban bencana #LanjutkanMBG,2.00352E+18,,hicayena,in,,0,0,0,https://x.com/undefined/status/2003519282525897194,1.91967E+18,
2.00344E+18,Tue Dec 23 17:32:56 +0000 2025,0,@carpediembrrah mbg mana yg nyakitin lu,2.00352E+18,,carpediembrrah,in,,0,1,0,https://x.com/undefined/status/2003519205535347072,1.62408E+18,
2.00352E+18,Tue Dec 23 17:32:21 +0000 2025,0,MBG bergizinya apa ini?,2.00352E+18,,,in,,0,0,0,https://x.com/undefined/status/2003519056608198667,55132686,
2.00343E+18,Tue Dec 23 17:31:02 +0000 2025,0,@shafiraoo Kan MBG itu hak setiap anak tanpa memandang status sosial si anak bila ortu tdk mau MBG bisa ngomong ke pihak sekolah dan pihak sekolah menyampaikan ke SPPG setempat krn tdk semua anak terlahir beruntung di keluarga mampu #LanjutkanMBG,2.00352E+18,,shafiraoo,in,,0,0,0,https://x.com/undefined/status/2003518724431839577,1.91967E+18,
2.00341E+18,Tue Dec 23 17:30:49 +0000 2025,0,@tempodotco KPK ga bisa masuk ke MBG kah?,2.00352E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/2003518673420710097,1.61529E+18,
2.00347E+18,Tue Dec 23 17:28:29 +0000 2025,0,@detikcom Tapi sama aja kalau MBG gak tetap aja duitnya keluar dan masuk kepengusaha mbg,2.00352E+18,,detikcom,in,,0,0,0,https://x.com/undefined/status/2003518085266133099,1.58747E+18,
2.00335E+18,Tue Dec 23 17:25:56 +0000 2025,0,@indepenSumatera setuju banget.. pemborosan.. lagian mbg jarang semua di makan siswa.. kecuali siswa perdesaan itu mungkin kali butuh perhantiannya,2.00352E+18,,indepenSumatera,in,,0,0,0,https://x.com/undefined/status/2003517440614191286,1.85701E+18,
2.0035E+18,Tue Dec 23 17:24:58 +0000 2025,0,@yuriestax Invo temen gw yg punya dapur MBG kalo program kacrut ya mereka pivot jadi dapur katering kayak buat kawian dsb. Cuman kalo bisa hold dulu 2 taun jalan biar balik modal dulu,2.00352E+18,,yuriestax,in,,0,1,0,https://x.com/undefined/status/2003517198124613672,1.42538E+18,
2.00347E+18,Tue Dec 23 17:23:58 +0000 2025,0,@detikcom Basi klo diambil mendingan ngk ada mbg di hari libur sekolah,2.00352E+18,,detikcom,in,,0,0,0,https://x.com/undefined/status/2003516946223104211,1.45096E+18,
2.00333E+18,Tue Dec 23 17:23:16 +0000 2025,0,@tempodotco Yaterus buat apa disiapin kalo akhirnya ngga ada yg ambil MBG pas libur?,2.00352E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/2003516773451342041,545143319,
2.00335E+18,Tue Dec 23 17:23:01 +0000 2025,0,@randomable_ Tapi MBG dipaksa buat tetep bikin menu...,2.00352E+18,,randomable_,in,,0,0,0,https://x.com/undefined/status/2003516709391786146,1.61644E+18,
2.00341E+18,Tue Dec 23 17:22:44 +0000 2025,0,@AirinDatangLagi Beri MBG.. selesai masalah.,2.00352E+18,,AirinDatangLagi,in,,0,0,0,https://x.com/undefined/status/2003516638172447096,1.39509E+18,
2.0034E+18,Tue Dec 23 17:21:19 +0000 2025,0,@abu_waras Mungkin si ibu ini punya dapur MBG 10 lebih.,2.00352E+18,,abu_waras,in,,0,0,0,https://x.com/undefined/status/2003516279370711192,1.6646E+18,
2.00352E+18,Tue Dec 23 17:21:11 +0000 2025,0,Dukung Kesehatan Ibu dan Anak Babinsa Koramil 1509-05/Kayoa Kawal Program MBG di Desa Binaan https://t.co/5FRRbozjnQ,2.00352E+18,https://pbs.twimg.com/media/G83rZ4oakAADVyz.jpg,,in,,0,0,0,https://x.com/undefined/status/2003516247615709668,1.34855E+18,
2.00351E+18,Tue Dec 23 17:01:44 +0000 2025,0,Utekke ndlogok yoo basi mbut tekan maghrib kui panganan. Akhire muk diguwak distop wae sementara ngopo sih. Ra guno program MBG ki. Ancen koruptor,2.00351E+18,,,in,,0,0,0,https://x.com/undefined/status/2003511353546576158,1.28582E+18,
2.00351E+18,Tue Dec 23 17:01:37 +0000 2025,6,Nggak perlu kujelasin MBG bobroknya gimana tapi dari awal TKA tu kek apaan banget. Siswa udah cape ningkatin nilai dari semester ke semester biar kepilih eligible malah dihantam tes gaje yang jadi pengganti titik ukur eligible tersebut? (CMIIW). Bayangin dah tu stressnya agit,2.00351E+18,,,in,,0,0,0,https://x.com/undefined/status/2003511324614246910,1.82068E+18,
2.00333E+18,Tue Dec 23 17:00:18 +0000 2025,0,@tempodotco lalu untuk apa disediakan makanan kalau tidak ada yang makan (ambil)? aneh... kadang otak tidak dipakai memang yg penting serapan anggaran MBG sukses.... kan jangkrik namanya,2.00351E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/2003510992765087796,1069905602,
2.00351E+18,Tue Dec 23 17:00:11 +0000 2025,0,Ya artinya gak ada gunanya MBG buat anak2 di masa liburan niat aslinya cuma supaya bisnis MBG kalian jalan terus aja kan.,2.00351E+18,,,in,,0,0,0,https://x.com/undefined/status/2003510963258179869,58717743,
2.00351E+18,Tue Dec 23 16:59:47 +0000 2025,1,yaa gimana gaji guru aja cuma seupil anak²nya pd tiktokan doang dana pendidikannya buat MBG 1 kelas muridnya banyak (bisa 20 ke atas) emang akal²an pembodohan terstruktur ,2.00351E+18,,,in,,0,1,0,https://x.com/undefined/status/2003510862745940298,496750730,
2.00323E+18,Tue Dec 23 16:58:20 +0000 2025,2,@saefudin2575 @Dhinda_8 melihat harga pasar yg tidak stabil dimasa bencana nasional ini mengakibatkan daging melonjak naik telor kian terjepit dan susu mulai turun akibat MBG juga membagi susu,2.00351E+18,,saefudin2575,in,,0,0,0,https://x.com/undefined/status/2003510494666408155,1.17651E+18,
2.00351E+18,Tue Dec 23 16:57:22 +0000 2025,0,alternatif MBG yang mungkin bisa dilakukan. dibantu buatnya sama Gemini https://t.co/tTgqRPPfrm,2.00351E+18,https://pbs.twimg.com/media/G83l9PnasAAnlkm.jpg,,in,,0,0,0,https://x.com/undefined/status/2003510252449525881,1.92012E+18,
2.00348E+18,Tue Dec 23 16:56:33 +0000 2025,0,@fufu__fafa Semua sdh ada anggarannya masing2 dapur2 MBG yg diaerah bencana pun sesuai instruksi BGN dan pemerintah dirubah jadi dapur umum untuk suplay makanan para korban bencana ini bukti Kerja Nyata pemerintah peduli rakyatnya #LanjutkanMBG,2.00351E+18,,fufu__fafa,in,,0,0,0,https://x.com/undefined/status/2003510048723746962,1.81225E+18,
2.00347E+18,Tue Dec 23 16:56:29 +0000 2025,20,@detikcom Pasti sudah pada bergaji dari MBG ya https://t.co/cAKHFIz2Cn,2.00351E+18,https://pbs.twimg.com/media/G83lwVEbkAALTrA.jpg,detikcom,in,,0,0,5,https://x.com/undefined/status/2003510031288054132,1145546732,
2.00339E+18,Tue Dec 23 16:55:57 +0000 2025,0,@elisedya1 @tempodotco Bukannya anggaran MBG 15.000 per porsi?,2.00351E+18,,elisedya1,in,,0,2,0,https://x.com/undefined/status/2003509897363882025,1.75695E+18,
2.00335E+18,Tue Dec 23 16:53:40 +0000 2025,1,@randomable_ Pemerintah tolol tetap selenggarakan MBG saat siswa libur,2.00351E+18,,randomable_,in,,0,0,0,https://x.com/undefined/status/2003509322974921065,137052365,
2.00351E+18,Tue Dec 23 16:52:59 +0000 2025,0,selain benci sm mbg makan bergizi gratis ternyata ada m bg lain yg buajingannnnnn,2.00351E+18,,,in,,0,0,0,https://x.com/undefined/status/2003509148319907954,2928532585,
2.00351E+18,Tue Dec 23 16:51:59 +0000 2025,0,udh bagus kaga gue hantem palalu pke ompreng mbg,2.00351E+18,,,in,,0,0,0,https://x.com/undefined/status/2003508900621090877,1.87623E+18,
2.00342E+18,Tue Dec 23 16:51:14 +0000 2025,0,@RimaErna3 @txtdrimedia Udh kayak vulgar bagi koruptor kalau mau MBG bener bener sehat Menu nya jiga ga asal asal buat buktinya after jalan phase 1 bnyak yg keracunan so..,2.00351E+18,,RimaErna3,in,,0,0,0,https://x.com/undefined/status/2003508710220734801,7.7098E+17,
2.00351E+18,Tue Dec 23 16:50:44 +0000 2025,108,Tadi adikku suruh ke sekolah pake seragam olahraga buat ambil MBG. Ada bubur kacang ijo nya dan itu basi euy pdahal pas ambil baru jam 9an ,2.00351E+18,,,in,,2,0,41,https://x.com/undefined/status/2003508585809244182,9.74257E+17,
2.00338E+18,Tue Dec 23 16:50:16 +0000 2025,0,@MuhammadTuhasan Dia ga tau MBG isinya cuman tempe potongan ayam kebanyakan tepung sayur dikit nasi dikit. Belum ada lele 1 ekor.,2.00351E+18,,MuhammadTuhasan,in,,0,0,0,https://x.com/undefined/status/2003508467118801019,608724121,
2.00351E+18,Tue Dec 23 16:49:39 +0000 2025,0,Dari pada MBG mending buat pendidikan aja uangnya alias pendidikan gratis.,2.00351E+18,,,in,,0,0,0,https://x.com/undefined/status/2003508310524461468,1.88614E+18,
2.00335E+18,Tue Dec 23 16:49:04 +0000 2025,0,@bomb96622 @randomable_ Presideny jg tolol gk mau evaluasi mbg saat libur dan romadhan. @Gerindra,2.00351E+18,,bomb96622,in,,0,0,0,https://x.com/undefined/status/2003508164684316838,1.24997E+18,
2.00351E+18,Tue Dec 23 16:48:15 +0000 2025,0,Ironi Negeri: Antara Kesulitan Pangan (Korban Bencana) dan Penghambur-hamburan Pangan (MBG) https://t.co/O0SYVCQwWQ @prabowo,2.00351E+18,,,in,,0,0,0,https://x.com/undefined/status/2003507959398302198,1.88172E+18,
2.00351E+18,Tue Dec 23 16:41:10 +0000 2025,0, Mencerdaskan kehidupan bangsa hanyalah mitos. Coba aja itu APBN dialokasiin ke pendidikan dan penunjangnya. Malah difokusin buat ngegendutin rekening pejabat dan dapur2nya via MBG.,2.00351E+18,,,in,,0,0,0,https://x.com/undefined/status/2003506176798130232,1017064285,
2.00334E+18,Tue Dec 23 16:41:06 +0000 2025,0,@PensilAajaib Si bodoh ini gak kepikiran makanan bisa basi ya? Wkwk kenceng banget kayaknya lahan basah MBG ya. Soalnya sampai segitunya loh,2.00351E+18,,PensilAajaib,in,,0,0,0,https://x.com/undefined/status/2003506158464844153,1.68892E+18,
2.00351E+18,Tue Dec 23 16:40:10 +0000 2025,1,Yang dimana saat terjadi tabrakan hari libur akhir semester dan Ramadhan tetap ngotot dilakukan padahal hal tsb sebenarnya bisa ditunda untuk kepentingan umum lainnya bukan hanya MBG saja. MBG tuh bagus cuman pelaksanaannya yang agak amburadul dan mementingkan proyek.,2.00351E+18,,firman__nurhuda,in,,0,0,0,https://x.com/undefined/status/2003505924955341026,1.42457E+18,
2.00351E+18,Tue Dec 23 16:40:09 +0000 2025,1,Kenapa ya netizen jika menyerang atau kritik pemerintah dianggap membenci padahal ini seharusnya menjadi evaluasi bahwa Lembaga yg menangani Bencana dan Prediksi harus di tingkatkan bukan diturunkan kualitas dan Finansialnya demi program Prioritas nya yakni MBG *,2.00351E+18,,,in,,0,1,0,https://x.com/undefined/status/2003505922560389582,1.42457E+18,
2.00338E+18,Tue Dec 23 16:38:12 +0000 2025,0,@tempodotco Herannya pejabat2 itu masih yakin Indonesia Emas 2045 dan Indonesia Maju. Kalau emang niat menuju Indonesia Emas ya buat program pendidikan peningkatan STEM. Bukan malah MBG.,2.00351E+18,,tempodotco,in,,0,1,0,https://x.com/undefined/status/2003505428635033843,85495565,
2.00343E+18,Tue Dec 23 16:38:00 +0000 2025,2,@Batulicin_bgs @hazmi_ash Di mana letak nyalahin mbg nya tolol ,2.00351E+18,,Batulicin_bgs,in,,0,0,0,https://x.com/undefined/status/2003505379569991789,9.9299E+17,
2.00351E+18,Tue Dec 23 16:37:21 +0000 2025,29,guru merasa keganggu sama anak2 yang bahagia dengan MBG. sulit dipercaya.,2.00351E+18,,,in,,0,4,1,https://x.com/undefined/status/2003505217778880573,119691957,
2.00307E+18,Tue Dec 23 16:36:09 +0000 2025,0,@twsyoungjaee Ah masa sih? Terus kenapa kemarin aku liat di dorm kamu ada seragam SD dan kotak makan MBG. ENGGA itu lanjutannya caption kamu bjil keinget lagunya Gen Halilintar. ,2.0035E+18,,twsyoungjaee,in,,0,1,0,https://x.com/undefined/status/2003504915688357964,1.79745E+18,
